ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
22466,HZ257331,05/09/2016 12:18:00 PM,030XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,011,28,27,01A,1156211,1898534,2016,03/18/2019 04:08:09 PM,41.877364077,-87.701900603,"(41.877364077, -87.701900603)"
22467,HZ257331,05/09/2016 12:18:00 PM,030XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,011,28,27,01A,1156211,1898534,2016,03/18/2019 04:08:09 PM,41.877364077,-87.701900603,"(41.877364077, -87.701900603)"
22468,HZ259178,05/10/2016 06:25:00 PM,077XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,17,71,01A,1170325,1853503,2016,03/18/2019 04:08:09 PM,41.753497803,-87.651390199,"(41.753497803, -87.651390199)"
22469,HZ253408,05/10/2016 12:00:00 AM,035XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1121,011,27,23,01A,1152482,1905105,2016,03/18/2019 04:08:09 PM,41.895470043,-87.715418807,"(41.895470043, -87.715418807)"
22470,HZ259563,05/11/2016 12:52:00 AM,074XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0323,003,8,69,01A,1183849,1855919,2016,03/18/2019 04:08:09 PM,41.759822703,-87.60175479,"(41.759822703, -87.60175479)"
22471,HZ260932,05/11/2016 11:29:00 PM,015XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0734,007,17,67,01A,1167481,1857650,2016,03/18/2019 04:08:09 PM,41.764939117,-87.661693779,"(41.764939117, -87.661693779)"
22472,HZ260932,05/11/2016 11:39:00 PM,015XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0734,007,17,67,01A,1167472,1857649,2016,03/18/2019 04:08:09 PM,41.764936566,-87.661726795,"(41.764936566, -87.661726795)"
22473,HZ253080,05/07/2016 03:10:00 PM,082XX S MARYLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1183336,1850629,2016,03/18/2019 04:08:09 PM,41.74531835,-87.603799307,"(41.74531835, -87.603799307)"
22474,HZ260932,05/12/2016 02:37:00 AM,015XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0734,007,17,67,01A,1167481,1857650,2016,03/18/2019 04:08:09 PM,41.764939117,-87.661693779,"(41.764939117, -87.661693779)"
22475,HZ260994,05/12/2016 01:22:00 AM,005XX W 126TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,9,53,01A,1174792,1821344,2016,03/18/2019 04:08:09 PM,41.665150556,-87.635974738,"(41.665150556, -87.635974738)"
22476,HZ262777,05/13/2016 12:43:00 PM,054XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0231,002,3,40,01A,1178528,1868856,2016,03/18/2019 04:08:09 PM,41.795445677,-87.62086324,"(41.795445677, -87.62086324)"
22477,HZ263723,05/14/2016 12:13:00 AM,012XX W GRENSHAW ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1231,012,2,28,01A,1168352,1895143,2016,03/18/2019 04:08:09 PM,41.867805152,-87.657420359,"(41.867805152, -87.657420359)"
22478,HZ264446,05/14/2016 04:14:00 PM,008XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1511,015,29,25,01A,1138208,1904996,2016,03/18/2019 04:08:09 PM,41.895441064,-87.767847132,"(41.895441064, -87.767847132)"
22479,HZ264420,05/14/2016 05:25:00 PM,053XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1140961,1896804,2016,03/18/2019 04:08:09 PM,41.872910954,-87.757937613,"(41.872910954, -87.757937613)"
22480,HZ264691,05/14/2016 08:24:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0312,003,20,69,01A,1180043,1861837,2016,03/18/2019 04:08:09 PM,41.776150283,-87.615522623,"(41.776150283, -87.615522623)"
22481,HZ265106,05/15/2016 04:56:00 AM,025XX S WHIPPLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1033,010,12,30,01A,1156431,1887081,2016,03/18/2019 04:08:09 PM,41.845931371,-87.701402348,"(41.845931371, -87.701402348)"
22482,HZ265167,05/15/2016 07:24:00 AM,049XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,1143357,1900048,2016,03/18/2019 04:08:09 PM,41.881768482,-87.749059579,"(41.881768482, -87.749059579)"
22483,HZ265551,05/15/2016 02:46:00 PM,000XX N LOREL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,28,25,01A,1140719,1899738,2016,03/18/2019 04:08:09 PM,41.880966677,-87.758754007,"(41.880966677, -87.758754007)"
22484,HZ265978,05/15/2016 09:16:00 PM,015XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1149302,1892163,2016,03/18/2019 04:08:09 PM,41.860017984,-87.727433841,"(41.860017984, -87.727433841)"
22485,HZ267429,05/16/2016 08:47:00 PM,014XX W 111TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2234,022,34,75,01A,1168412,1831136,2016,03/18/2019 04:08:09 PM,41.692160782,-87.659042671,"(41.692160782, -87.659042671)"
22486,HZ267495,05/16/2016 10:50:00 PM,043XX N ELSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1722,017,39,16,01A,1148802,1928589,2016,03/18/2019 04:08:09 PM,41.959984181,-87.728326087,"(41.959984181, -87.728326087)"
22487,HZ194083,05/16/2016 05:05:00 PM,049XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0933,009,20,61,01A,1167163,1872225,2016,03/18/2019 04:08:09 PM,41.804941518,-87.662442511,"(41.804941518, -87.662442511)"
22489,HZ267504,05/16/2016 11:35:00 PM,015XX W WALTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1213,012,27,24,01A,1165932,1906427,2016,03/18/2019 04:08:09 PM,41.89882127,-87.665982433,"(41.89882127, -87.665982433)"
22490,HS277869,04/06/2016 12:01:00 AM,016XX N MENARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2531,025,29,25,01A,1137502,1910357,2016,03/18/2019 04:08:09 PM,41.910165043,-87.770310914,"(41.910165043, -87.770310914)"
22491,HZ268823,05/17/2016 09:54:00 PM,040XX W KAMERLING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,27,23,01A,1149242,1908687,2016,03/18/2019 04:08:09 PM,41.905362833,-87.7272257,"(41.905362833, -87.7272257)"
22492,HZ269169,05/18/2016 09:33:00 AM,054XX W WALTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,015,37,25,01A,1139834,1905800,2016,03/18/2019 04:08:09 PM,41.897617774,-87.761855466,"(41.897617774, -87.761855466)"
22493,HZ269856,05/18/2016 06:13:00 PM,058XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1136925,1906063,2016,03/18/2019 04:08:09 PM,41.898392154,-87.772533743,"(41.898392154, -87.772533743)"
22494,HZ270888,05/19/2016 01:10:00 PM,061XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,true,false,0313,003,20,42,01A,1182278,1864461,2016,03/18/2019 04:08:09 PM,41.783299299,-87.607248137,"(41.783299299, -87.607248137)"
22495,HZ271793,05/20/2016 05:55:00 AM,069XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0322,003,6,69,01A,1179239,1859091,2016,03/18/2019 04:08:09 PM,41.768633353,-87.618553668,"(41.768633353, -87.618553668)"
22496,HZ272490,05/20/2016 04:00:00 PM,035XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0213,002,3,35,01A,1176847,1881672,2016,03/18/2019 04:08:09 PM,41.830651986,-87.62664099,"(41.830651986, -87.62664099)"
22497,HZ273076,05/21/2016 12:59:00 AM,000XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0225,002,3,40,01A,1177127,1868423,2016,03/18/2019 04:08:09 PM,41.794289231,-87.626013772,"(41.794289231, -87.626013772)"
22498,HZ273166,05/21/2016 03:22:00 AM,079XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,true,0624,006,8,44,01A,1184269,1852603,2016,03/18/2019 04:08:09 PM,41.750713454,-87.600319057,"(41.750713454, -87.600319057)"
22499,HZ274048,05/21/2016 08:04:00 PM,070XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0733,007,6,68,01A,1170529,1858153,2016,03/19/2019 04:11:22 PM,41.766253559,-87.650507353,"(41.766253559, -87.650507353)"
22501,HZ275089,05/22/2016 04:45:00 PM,069XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1177921,1859108,2016,03/18/2019 04:08:09 PM,41.768709958,-87.623384245,"(41.768709958, -87.623384245)"
22503,HZ280709,05/26/2016 03:21:00 PM,011XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,BARBER SHOP/BEAUTY SALON,true,false,0724,007,16,68,01A,1169630,1863017,2016,03/19/2019 04:11:22 PM,41.779620514,-87.653661615,"(41.779620514, -87.653661615)"
22504,HZ281378,05/27/2016 12:50:00 AM,072XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0733,007,17,68,01A,1170234,1856845,2016,03/18/2019 04:08:09 PM,41.762670663,-87.65162663,"(41.762670663, -87.65162663)"
22505,HZ281572,05/27/2016 07:30:00 AM,056XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0225,002,20,40,01A,1177677,1867636,2016,03/18/2019 04:08:09 PM,41.792117191,-87.624020769,"(41.792117191, -87.624020769)"
22506,HZ282115,05/27/2016 02:50:00 PM,067XX S LOOMIS BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0725,007,17,67,01A,1168161,1859932,2016,03/18/2019 04:08:09 PM,41.771186622,-87.659135818,"(41.771186622, -87.659135818)"
22507,HZ282773,05/27/2016 11:34:00 PM,037XX W 75TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0833,008,18,70,01A,1152749,1854456,2016,03/18/2019 04:08:09 PM,41.756477235,-87.715775322,"(41.756477235, -87.715775322)"
22508,HZ282911,05/28/2016 02:59:00 AM,051XX N LAKE SHORE DR NB,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2024,020,48,3,01A,1170128,1934428,2016,03/18/2019 04:08:09 PM,41.975566618,-87.649750731,"(41.975566618, -87.649750731)"
22509,HZ283010,05/28/2016 05:28:00 AM,063XX W MONTROSE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,true,false,1622,016,38,15,01A,1133093,1928573,2016,03/18/2019 04:08:09 PM,41.960230099,-87.786080959,"(41.960230099, -87.786080959)"
22510,HZ283676,05/28/2016 05:29:00 PM,002XX W ROOT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0925,009,3,37,01A,1175221,1877452,2016,03/18/2019 04:08:09 PM,41.819108491,-87.632733067,"(41.819108491, -87.632733067)"
22511,HZ286621,05/30/2016 11:20:00 PM,051XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0231,002,3,40,01A,1179362,1871088,2016,03/18/2019 04:08:09 PM,41.801551479,-87.617736828,"(41.801551479, -87.617736828)"
22512,HZ286618,05/30/2016 11:44:00 PM,064XX N ROCKWELL ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2412,024,50,2,01A,1157820,1942633,2016,03/18/2019 04:08:09 PM,41.998342083,-87.694786705,"(41.998342083, -87.694786705)"
22513,HZ288131,05/31/2016 10:47:00 PM,089XX S EXCHANGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,10,46,01A,1197316,1846356,2016,03/18/2019 04:08:09 PM,41.733256241,-87.552717215,"(41.733256241, -87.552717215)"
22514,HZ288399,06/01/2016 08:44:00 AM,041XX W 56TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0813,008,13,62,01A,1149523,1867143,2016,03/18/2019 04:08:09 PM,41.79135537,-87.727270481,"(41.79135537, -87.727270481)"
22515,HZ289164,06/01/2016 05:40:00 PM,026XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0421,004,7,43,01A,1195444,1855917,2016,03/18/2019 04:08:09 PM,41.759538767,-87.559260016,"(41.759538767, -87.559260016)"
22516,HZ289522,06/01/2016 09:39:00 PM,030XX W DEVON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2412,024,50,2,01A,1154731,1942283,2016,03/18/2019 04:08:09 PM,41.997444316,-87.706159593,"(41.997444316, -87.706159593)"
22519,HZ291715,06/03/2016 11:35:00 AM,035XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0915,009,11,60,01A,1173208,1881440,2016,03/18/2019 04:08:09 PM,41.830096729,-87.639999418,"(41.830096729, -87.639999418)"
22520,HZ292357,06/03/2016 06:48:00 PM,029XX W ARMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,1421,014,35,22,01A,1156370,1913144,2016,03/18/2019 04:08:09 PM,41.917452022,-87.700921373,"(41.917452022, -87.700921373)"
22521,HZ292777,06/04/2016 03:06:00 AM,002XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1532,015,28,25,01A,1141670,1901140,2016,03/18/2019 04:08:09 PM,41.884796415,-87.755227274,"(41.884796415, -87.755227274)"
22522,HZ292806,06/04/2016 03:37:00 AM,009XX W 96TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2223,022,21,73,01A,1171554,1841044,2016,03/18/2019 04:08:09 PM,41.719281774,-87.647250341,"(41.719281774, -87.647250341)"
22524,HZ293628,06/04/2016 06:52:00 PM,086XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,true,false,0614,006,21,71,01A,1167181,1847374,2016,03/18/2019 04:08:09 PM,41.736746762,-87.663086773,"(41.736746762, -87.663086773)"
22525,HZ293988,06/05/2016 01:11:00 AM,076XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0624,006,8,69,01A,1183556,1854529,2016,03/18/2019 04:08:09 PM,41.756015236,-87.602871877,"(41.756015236, -87.602871877)"
22527,HZ295346,06/06/2016 08:06:00 AM,114XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0531,005,9,49,01A,1179618,1829040,2016,03/18/2019 04:08:09 PM,41.686161016,-87.618079734,"(41.686161016, -87.618079734)"
22528,HZ295122,06/05/2016 11:41:00 PM,081XX S HARVARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0622,006,21,44,01A,1175369,1851053,2016,03/18/2019 04:08:09 PM,41.746663504,-87.632978923,"(41.746663504, -87.632978923)"
22529,HZ293199,06/04/2016 02:43:00 PM,032XX W 83RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0834,008,18,70,01A,1156326,1849382,2016,03/18/2019 04:08:09 PM,41.742482148,-87.702802449,"(41.742482148, -87.702802449)"
22530,HZ295259,06/06/2016 04:41:00 AM,023XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0131,001,2,33,01A,1177580,1888772,2016,03/18/2019 04:08:09 PM,41.850118334,-87.623736386,"(41.850118334, -87.623736386)"
22531,HZ298642,06/08/2016 02:15:00 PM,033XX W OHIO ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1153830,1903796,2016,03/18/2019 04:08:09 PM,41.891851273,-87.710502796,"(41.891851273, -87.710502796)"
22532,HZ299222,06/08/2016 08:43:00 PM,072XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1166593,1856799,2016,03/18/2019 04:08:09 PM,41.76262284,-87.664972796,"(41.76262284, -87.664972796)"
22533,HZ300435,06/09/2016 06:08:00 PM,028XX W 84TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0835,008,18,70,01A,1158664,1848856,2016,03/18/2019 04:08:09 PM,41.74099139,-87.694250237,"(41.74099139, -87.694250237)"
22534,HZ302103,06/10/2016 09:34:00 PM,055XX S WELLS ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0711,007,3,68,01A,1175550,1868337,2016,03/18/2019 04:08:09 PM,41.794088699,-87.631799109,"(41.794088699, -87.631799109)"
22535,HZ302181,06/10/2016 10:27:00 PM,089XX S BRANDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0424,004,10,46,01A,1198875,1846380,2016,03/18/2019 04:08:09 PM,41.733283156,-87.547005174,"(41.733283156, -87.547005174)"
22536,HZ303596,06/11/2016 11:17:00 PM,052XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0934,009,20,61,01A,1170868,1870026,2016,03/18/2019 04:08:09 PM,41.798827063,-87.648918405,"(41.798827063, -87.648918405)"
22540,HZ302366,06/11/2016 07:55:00 PM,088XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0634,006,21,49,01A,1175706,1846360,2016,03/18/2019 04:08:09 PM,41.733777783,-87.631884244,"(41.733777783, -87.631884244)"
22541,HZ303764,06/12/2016 01:45:00 AM,090XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2221,022,21,73,01A,1166929,1844659,2016,03/18/2019 04:08:09 PM,41.72930178,-87.664087366,"(41.72930178, -87.664087366)"
22542,HZ303764,06/12/2016 01:45:00 AM,090XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2221,022,21,73,01A,1166929,1844659,2016,03/18/2019 04:08:09 PM,41.72930178,-87.664087366,"(41.72930178, -87.664087366)"
22543,HZ303359,06/11/2016 06:53:00 PM,060XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,true,false,0712,007,16,68,01A,1170014,1864837,2016,03/18/2019 04:08:09 PM,41.784606473,-87.652200971,"(41.784606473, -87.652200971)"
22544,HZ304009,06/12/2016 08:56:00 AM,011XX W 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0733,007,17,68,01A,1169746,1857051,2016,03/18/2019 04:08:09 PM,41.763246552,-87.653409258,"(41.763246552, -87.653409258)"
22545,HZ305498,06/13/2016 12:21:00 PM,065XX S ROSS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0722,007,20,68,01A,1175976,1861562,2016,03/18/2019 04:08:09 PM,41.77548784,-87.630440089,"(41.77548784, -87.630440089)"
22546,HZ273852,06/01/2016 05:09:00 AM,036XX W 13TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1011,010,24,29,01A,1152130,1893796,2016,03/18/2019 04:08:09 PM,41.864443889,-87.717009905,"(41.864443889, -87.717009905)"
22547,HZ306382,06/14/2016 01:20:00 AM,056XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1169614,1867393,2016,03/18/2019 04:08:09 PM,41.79162912,-87.653593442,"(41.79162912, -87.653593442)"
22548,HZ306312,06/14/2016 12:08:00 AM,053XX W GLADYS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1140825,1897823,2016,03/18/2019 04:08:09 PM,41.875709724,-87.75841188,"(41.875709724, -87.75841188)"
22549,HZ306529,06/14/2016 03:40:00 AM,049XX W HURON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1531,015,37,25,01A,1143214,1904187,2016,03/18/2019 04:08:09 PM,41.893129063,-87.74948127,"(41.893129063, -87.74948127)"
22550,HZ307641,06/14/2016 07:12:00 PM,048XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0933,009,20,61,01A,1167155,1872552,2016,03/18/2019 04:08:09 PM,41.805839015,-87.66246249,"(41.805839015, -87.66246249)"
22551,HM489058,06/12/2016 07:54:00 PM,001XX N LOREL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,true,1523,015,28,25,01A,1140694,1900444,2016,03/18/2019 04:08:09 PM,41.88290449,-87.758828452,"(41.88290449, -87.758828452)"
22552,HZ309291,06/15/2016 09:07:00 PM,016XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1021,010,24,29,01A,1152973,1891622,2016,03/18/2019 04:08:09 PM,41.858461536,-87.713972819,"(41.858461536, -87.713972819)"
22553,HZ294139,06/16/2016 03:58:00 AM,039XX W BELMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1732,017,31,21,01A,1149350,1920983,2016,03/18/2019 04:08:09 PM,41.939102087,-87.726509353,"(41.939102087, -87.726509353)"
22554,HZ300630,06/16/2016 01:09:00 PM,053XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0935,009,3,37,01A,1175195,1869474,2016,03/18/2019 04:08:09 PM,41.797216684,-87.633066906,"(41.797216684, -87.633066906)"
22555,HZ310505,06/16/2016 08:39:00 PM,004XX E 64TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,42,01A,1180481,1862680,2016,03/18/2019 04:08:09 PM,41.778453514,-87.613891108,"(41.778453514, -87.613891108)"
22556,HZ310327,06/16/2016 04:47:00 PM,078XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0414,004,8,43,01A,1188899,1853276,2016,03/18/2019 04:08:09 PM,41.752450733,-87.583331276,"(41.752450733, -87.583331276)"
22557,HZ310726,06/16/2016 09:58:00 PM,057XX S PEORIA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1171285,1866863,2016,03/18/2019 04:08:09 PM,41.790138322,-87.647481719,"(41.790138322, -87.647481719)"
22558,HZ309986,06/16/2016 12:38:00 PM,048XX W WALTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1531,015,37,25,01A,1143919,1905871,2016,03/18/2019 04:08:09 PM,41.897736958,-87.746849759,"(41.897736958, -87.746849759)"
22559,HZ312274,06/17/2016 11:04:00 PM,022XX S KIRKLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1013,010,22,29,01A,1147702,1888759,2016,03/18/2019 04:08:09 PM,41.85070781,-87.733394371,"(41.85070781, -87.733394371)"
22560,HZ312178,06/17/2016 09:27:00 PM,065XX S HAMILTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0726,007,15,67,01A,1163152,1861344,2016,03/18/2019 04:08:09 PM,41.775167627,-87.677457613,"(41.775167627, -87.677457613)"
22561,HZ312582,06/18/2016 06:29:00 AM,048XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,1144122,1899223,2016,03/18/2019 04:08:09 PM,41.879490255,-87.746271206,"(41.879490255, -87.746271206)"
22562,HZ310770,06/18/2016 02:07:00 PM,043XX S ARCHER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0922,009,14,58,01A,1155915,1875617,2016,03/18/2019 04:08:09 PM,41.814483142,-87.703604442,"(41.814483142, -87.703604442)"
22563,HZ312450,06/18/2016 01:40:00 AM,000XX S SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1122,011,28,26,01A,1150396,1899641,2016,03/18/2019 04:08:09 PM,41.880517217,-87.723222927,"(41.880517217, -87.723222927)"
22564,HZ312510,06/18/2016 03:58:00 AM,013XX W HASTINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,true,false,1233,012,2,28,01A,1167671,1893851,2016,03/18/2019 04:08:09 PM,41.864274483,-87.659957624,"(41.864274483, -87.659957624)"
22565,HZ312763,06/18/2016 09:49:00 AM,014XX E 54TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0234,002,4,41,01A,1186636,1869876,2016,03/18/2019 04:08:09 PM,41.798056386,-87.591099067,"(41.798056386, -87.591099067)"
22566,HZ313351,06/18/2016 06:00:00 PM,073XX S CHAMPLAIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0323,003,6,69,01A,1181836,1856441,2016,03/18/2019 04:08:09 PM,41.761301866,-87.609116244,"(41.761301866, -87.609116244)"
22567,HZ313449,06/18/2016 08:38:00 PM,076XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0621,006,17,69,01A,1174620,1854172,2016,03/18/2019 04:08:09 PM,41.755239122,-87.635630755,"(41.755239122, -87.635630755)"
22568,HZ314318,06/19/2016 01:51:00 PM,017XX W 46TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0924,009,20,61,01A,1165359,1874195,2016,03/18/2019 04:08:09 PM,41.810385877,-87.669002967,"(41.810385877, -87.669002967)"
22569,HZ314673,06/19/2016 07:08:00 PM,064XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0723,007,16,68,01A,1173144,1862203,2016,03/18/2019 04:08:09 PM,41.777309867,-87.640802922,"(41.777309867, -87.640802922)"
22570,HZ314903,06/19/2016 11:13:00 PM,006XX S LAKE SHORE DR SB,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0114,001,42,32,01A,1179255,1897423,2016,03/18/2019 04:08:09 PM,41.873819051,-87.617324145,"(41.873819051, -87.617324145)"
22571,HZ315057,06/20/2016 02:18:00 AM,073XX S UNIVERSITY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,69,01A,1185152,1856593,2016,03/18/2019 04:08:09 PM,41.761641717,-87.596958214,"(41.761641717, -87.596958214)"
22572,HZ315026,06/20/2016 03:55:00 AM,015XX W 69TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,true,false,0725,007,17,67,01A,1167065,1858967,2016,03/18/2019 04:08:09 PM,41.768562042,-87.663180931,"(41.768562042, -87.663180931)"
22573,HZ318104,06/22/2016 01:22:00 AM,088XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,2222,022,21,71,01A,1168873,1846252,2016,03/18/2019 04:08:09 PM,41.733631506,-87.656920122,"(41.733631506, -87.656920122)"
